esperanc,populaca,ginitrab,renda_me,escoa2_p,urbano_p,med1000,norte,centrooe,sul,nordeste,pop15a_f
60.8810005187988,38672,0.546060025691986,280.521118164063,6.30889225006104,38.9791069030762,0.0517170056700707,1,0,0,0,8.01154327392578
58.5989990234375,15204,0.535300016403198,188.201904296875,4.71795034408569,21.3627986907959,,1,0,0,0,5.05029630661011
61.6520004272461,25776,0.433070003986359,107.049468994141,5.097825050354,38.7787666320801,,1,0,0,0,12.2269649505615
59.1119995117188,24362,0.491200000047684,260.121307373047,0.674660444259644,48.4607162475586,0.164190128445625,1,0,0,0,9.83807373046875
56.4640007019043,13574,0.389239996671677,124.483985900879,1.15679407119751,65.4486541748047,0.147340506315231,1,0,0,0,8.63962936401367
58.3390007019043,20473,0.404610008001328,123.322105407715,0.937525808811188,19.2985877990723,,1,0,0,0,3.36355018615723
60.8810005187988,18969,0.433959990739822,133.952987670898,3.68219804763794,18.7727336883545,0.105435185134411,1,0,0,0,1.88226008415222
59.5149993896484,27307,0.506269991397858,191.576187133789,19.4398040771484,46.1786346435547,0.0732412934303284,1,0,0,0,12.6347188949585
65.1470031738281,41843,0.472200006246567,159.454437255859,9.52881240844727,47.3125724792481,0.119494296610355,1,0,0,0,7.96682786941528
66.7770004272461,6668,0.460559993982315,177.35627746582,6.38669538497925,24.161943435669,0.149970009922981,1,0,0,0,10.3878917694092
63.6839981079102,31110,0.433209985494614,145.14631652832,4.83960676193237,12.6698055267334,0.0964320152997971,1,0,0,0,6.16458415985107
63.0530014038086,116402,0.518939971923828,368.883483886719,12.8257036209106,53.7520141601563,0.0429545901715755,1,0,0,0,12.0204744338989
61.2169990539551,37011,0.482560008764267,146.108383178711,4.26579809188843,22.7797145843506,0.0270189940929413,1,0,0,0,4.48571252822876
64.8330001831055,43012,0.553359985351563,230.28337097168,1.11320459842682,51.3368377685547,0.0232493262737989,1,0,0,0,7.42494678497315
60.132999420166,23262,0.505810022354126,144.966232299805,2.27565097808838,34.2747840881348,0.0429885648190975,1,0,0,0,5.11482763290405
65.1470031738281,16475,0.473479986190796,145.884323120117,2.81442832946777,15.3080425262451,0.18209408223629,1,0,0,0,4.74360799789429
63.6839981079102,29100,0.572589993476868,212.512878417969,10.3261747360229,65.773193359375,0.0687285214662552,1,0,0,0,17.2511940002441
